Verkäufe,Fettgehalt,Visibilität,Typ,Max_Preis,Ladengrösse
5257,normal,0.018472714,Snacks,109.9544,Supermarkt_Gr.3
1498,niedrig,0,Brote,99.87,Supermarkt_Gr.1
995,niedrig,0.020739698,Brote,198.9742,Supermarkt_Gr.1
3805,niedrig,0.186825823,Haushaltsartikel,253.5698,Supermarkt_Gr.2
427,niedrig,0.09512291,Snacks,212.3218,Lebensmittelladen
4041,niedrig,0.03269312,Gefrorenes,238.7906,Supermarkt_Gr.1
1212,niedrig,0.013841737,Getränke,45.206,Supermarkt_Gr.1
3169,normal,0.103449993,Früchte&Gemüse,225.472,Supermarkt_Gr.1
2408,normal,0.089554186,Snacks,150.8708,Supermarkt_Gr.1
2450,niedrig,0.052257982,Snacks,121.8072,Supermarkt_Gr.1
1958,normal,0.170251293,Dosenware,116.4834,Supermarkt_Gr.1
4694,normal,0.048131556,Früchte&Gemüse,187.1556,Supermarkt_Gr.2
677,niedrig,0.026899856,Haushaltsartikel,73.9354,Supermarkt_Gr.1
2442,niedrig,0.026663778,Snacks,87.0198,Supermarkt_Gr.1
1545,normal,0,Backwaren,76.2328,Supermarkt_Gr.1
743,normal,0.109900843,Früchte&Gemüse,83.0592,Supermarkt_Gr.1
1965,niedrig,0.033651278,Haushaltsartikel,108.9912,Supermarkt_Gr.1
2988,niedrig,0.075311837,Snacks,122.6046,Supermarkt_Gr.1
2395,niedrig,0,Brote,218.9166,Supermarkt_Gr.1
889,niedrig,0.039996021,Gesundheitsartikel,176.7686,Lebensmittelladen
802,normal,0.010886324,Snacks,57.2588,Supermarkt_Gr.3
1011,niedrig,0.04506213,Früchte&Gemüse,167.5474,Lebensmittelladen
277,niedrig,0.041729735,Gesundheitsartikel,36.3216,Supermarkt_Gr.1
4478,niedrig,0.053426165,Milchprodukt,178.7002,Supermarkt_Gr.1
7148,niedrig,0.083488992,Haushaltsartikel,161.3552,Supermarkt_Gr.1
4838,niedrig,0,Brote,229.4668,Supermarkt_Gr.1
1399,normal,0.060045008,Früchte&Gemüse,128.3678,Supermarkt_Gr.2
1875,niedrig,0.10402738,Haushaltsartikel,172.2448,Supermarkt_Gr.1
9228,niedrig,0.083536071,Fleisch,255.433,Supermarkt_Gr.3
2247,niedrig,0.015169739,Gefrorenes,82.225,Supermarkt_Gr.2
647,niedrig,0.028382853,Gesundheitsartikel,109.4596,Lebensmittelladen
553,normal,0.061299601,Getränke,56.2614,Supermarkt_Gr.1
1419,niedrig,0.070588621,Früchte&Gemüse,107.9912,Supermarkt_Gr.1
308,normal,0.023201357,Snacks,45.9428,Supermarkt_Gr.1
4075,niedrig,0.042626422,Früchte&Gemüse,227.072,Supermarkt_Gr.1
2363,niedrig,0.108501676,Snacks,183.6634,Supermarkt_Gr.1
985,niedrig,0.122571209,Milchprodukt,122.373,Supermarkt_Gr.1
2241,niedrig,0.093408695,Gesundheitsartikel,101.2674,Supermarkt_Gr.1
5705,niedrig,0.032731074,Gesundheitsartikel,235.6906,Supermarkt_Gr.3
79,normal,0.043386131,Snacks,80.2302,Lebensmittelladen
3237,normal,0.021969896,Früchte&Gemüse,248.6092,Supermarkt_Gr.1
935,niedrig,0.183948465,Haushaltsartikel,33.6216,Supermarkt_Gr.3
961,normal,0.033052168,Frühstücksartikel,49.7008,Supermarkt_Gr.1
186,niedrig,0.054443762,Snacks,184.6582,Lebensmittelladen
3795,normal,0.040172077,Dosenware,188.553,Supermarkt_Gr.1
1557,niedrig,0.175995526,Früchte&Gemüse,224.0772,Supermarkt_Gr.1
2848,niedrig,0.042530668,Alkohol,125.5388,Supermarkt_Gr.1
337,normal,0.274592283,Frühstücksartikel,167.8474,Lebensmittelladen
1898,niedrig,0.059594017,Snacks,99.67,Supermarkt_Gr.2
4219,niedrig,0.136784873,Milchprodukt,265.2568,Supermarkt_Gr.1
5244,niedrig,0,Getränke,238.1564,Supermarkt_Gr.2
272,normal,0.019912606,Gefrorenes,91.0488,Lebensmittelladen
1384,normal,0.04719387,Gefrorenes,52.8666,Supermarkt_Gr.1
3125,niedrig,0.039638705,Snacks,166.0526,Supermarkt_Gr.1
6795,niedrig,0.074083388,Backwaren,253.3724,Supermarkt_Gr.1
895,niedrig,0.091051579,Alkohol,127.4336,Supermarkt_Gr.1
3308,niedrig,0.02090277,Alkohol,144.5128,Supermarkt_Gr.1
1394,niedrig,0.153861181,Cerealien,108.5938,Supermarkt_Gr.1
639,normal,0.161504957,Früchte&Gemüse,65.0168,Supermarkt_Gr.1
6209,niedrig,0.119871307,Gefrorenes,248.3434,Supermarkt_Gr.2
565,normal,0.069903773,Backwaren,188.6214,Supermarkt_Gr.1
2007,niedrig,0.069416467,Haushaltsartikel,92.5146,Supermarkt_Gr.1
1119,normal,0.02914662,Früchte&Gemüse,79.296,Supermarkt_Gr.1
3104,normal,0.046771477,Früchte&Gemüse,173.9422,Supermarkt_Gr.1
2129,niedrig,0.092564193,Haushaltsartikel,53.4956,Supermarkt_Gr.3
7267,normal,0.104998144,Gefrorenes,213.2218,Supermarkt_Gr.1
5433,normal,0.119704498,Früchte&Gemüse,181.9976,Supermarkt_Gr.1
77,niedrig,0.03242518,Alkohol,38.8164,Lebensmittelladen
2157,niedrig,0.052300844,Gefrorenes,88.283,Supermarkt_Gr.3
1268,niedrig,0.026362624,Gefrorenes,78.3302,Supermarkt_Gr.1
615,niedrig,0,Snacks,45.7428,Supermarkt_Gr.3
1471,niedrig,0.187558629,Dosenware,148.0418,Supermarkt_Gr.1
1831,niedrig,0.04376368,Snacks,183.095,Supermarkt_Gr.1
923,normal,0,Gefrorenes,82.5908,Supermarkt_Gr.1
2505,normal,0.080072603,Brote,228.2036,Supermarkt_Gr.1
799,normal,0.007146415,Snacks,41.048,Supermarkt_Gr.1
3350,niedrig,0.096317593,Getränke,197.3768,Supermarkt_Gr.1
3782,niedrig,0.020729902,Brote,197.2742,Supermarkt_Gr.1
172,normal,0.15783357,Früchte&Gemüse,87.5882,Lebensmittelladen
6466,normal,0.010928678,Snacks,167.0842,Supermarkt_Gr.3
2060,niedrig,0.036110222,Früchte&Gemüse,120.1756,Supermarkt_Gr.1
2553,niedrig,0.030842963,Getränke,143.1154,Supermarkt_Gr.1
1245,niedrig,0,Getränke,111.186,Supermarkt_Gr.1
2916,niedrig,0.089078338,Gesundheitsartikel,147.1102,Supermarkt_Gr.1
1594,niedrig,0.100164204,Früchte&Gemüse,113.6518,Supermarkt_Gr.2
1222,normal,0.045763623,Milchprodukt,43.8744,Supermarkt_Gr.3
1588,normal,0.10399676,Dosenware,107.4622,Supermarkt_Gr.1
1390,normal,0.057104066,Snacks,232.6984,Supermarkt_Gr.2
732,niedrig,0.041971264,Getränke,33.39,Supermarkt_Gr.1
2834,normal,0.114472403,Backwaren,88.3514,Supermarkt_Gr.1
2441,niedrig,0.045117476,Snacks,187.9556,Supermarkt_Gr.1
5643,normal,0,Cerealien,223.8062,Supermarkt_Gr.1
3593,niedrig,0.02727641,Haushaltsartikel,171.3106,Supermarkt_Gr.1
4037,normal,0.152747503,Früchte&Gemüse,252.0382,Supermarkt_Gr.2
380,niedrig,0.060706749,Haushaltsartikel,127.502,Lebensmittelladen
839,niedrig,0.120788077,Früchte&Gemüse,45.706,Supermarkt_Gr.1
110,normal,0.076851759,Brote,111.857,Lebensmittelladen
2878,normal,0.063810405,Brote,263.2594,Supermarkt_Gr.1
4454,niedrig,0.081328781,Früchte&Gemüse,150.0734,Supermarkt_Gr.1
4233,niedrig,0.020387989,Snacks,247.1092,Supermarkt_Gr.1
5033,niedrig,0.113518466,Haushaltsartikel,253.5724,Supermarkt_Gr.1
1342,niedrig,0.052917345,Snacks,190.6504,Supermarkt_Gr.1
2446,normal,0.018911474,Früchte&Gemüse,220.5772,Supermarkt_Gr.1
1911,normal,0.075981306,Gefrorenes,192.3846,Supermarkt_Gr.1
2168,niedrig,0.018848862,Gesundheitsartikel,96.7384,Supermarkt_Gr.1
262,niedrig,0.116527666,Cerealien,261.4252,Lebensmittelladen
2744,niedrig,0,Früchte&Gemüse,212.4586,Supermarkt_Gr.1
4229,niedrig,0.070040195,Milchprodukt,263.0226,Supermarkt_Gr.1
3605,niedrig,0.059827007,Andere,239.2538,Supermarkt_Gr.1
1414,normal,0.051827123,Backwaren,77.4644,Supermarkt_Gr.2
3147,niedrig,0.03595391,Snacks,185.2924,Supermarkt_Gr.1
849,niedrig,0.017182935,Milchprodukt,51.235,Supermarkt_Gr.1
1694,niedrig,0.007546808,Snacks,104.1622,Supermarkt_Gr.1
784,normal,0.105831117,Früchte&Gemüse,41.6796,Supermarkt_Gr.1
117,niedrig,0.018275994,Dosenware,115.2808,Lebensmittelladen
766,niedrig,0.027064381,Fleisch,76.367,Supermarkt_Gr.1
1834,normal,0,Dosenware,100.3674,Supermarkt_Gr.3
3593,niedrig,0.06063976,Milchprodukt,173.0106,Supermarkt_Gr.1
1214,niedrig,0.051847425,Haushaltsartikel,152.8024,Supermarkt_Gr.1
2380,niedrig,0.014518575,Gesundheitsartikel,182.195,Supermarkt_Gr.2
5812,normal,0.159722816,Gefrorenes,194.1478,Supermarkt_Gr.1
4165,niedrig,0.05911748,Haushaltsartikel,181.5976,Supermarkt_Gr.3
1772,niedrig,0.020555958,Andere,79.4618,Supermarkt_Gr.1
208,niedrig,0.171383506,Dosenware,50.5324,Lebensmittelladen
2218,niedrig,0.090286009,Gesundheitsartikel,159.9604,Supermarkt_Gr.1
4922,niedrig,0.061986574,Milchprodukt,153.0998,Supermarkt_Gr.1
1585,niedrig,0.160235723,Getränke,227.872,Supermarkt_Gr.1
751,niedrig,0.010032624,Snacks,248.3408,Supermarkt_Gr.1
365,niedrig,0.116928924,Gefrorenes,183.3292,Lebensmittelladen
246,niedrig,0.011835436,Andere,121.373,Lebensmittelladen
1194,niedrig,0.097884718,Dosenware,52.5324,Supermarkt_Gr.1
1832,normal,0.038204311,Milchprodukt,87.7198,Supermarkt_Gr.1
416,niedrig,0.014631149,Backwaren,84.525,Supermarkt_Gr.1
3499,normal,0.160044589,Früchte&Gemüse,145.4102,Supermarkt_Gr.1
5926,niedrig,0.02930277,Haushaltsartikel,256.1646,Supermarkt_Gr.3
1977,normal,0.040351229,Snacks,181.366,Supermarkt_Gr.1
433,niedrig,0.042123243,Getränke,32.09,Supermarkt_Gr.1
8995,niedrig,0.081485126,Früchte&Gemüse,258.0988,Supermarkt_Gr.1
2985,normal,0.149288779,Gefrorenes,158.4288,Supermarkt_Gr.3
326,normal,0,Cerealien,46.006,Supermarkt_Gr.1
2988,normal,0.066567121,Früchte&Gemüse,250.2092,Supermarkt_Gr.2
284,niedrig,0.068535039,Getränke,143.0154,Lebensmittelladen
2351,niedrig,0.057062186,Snacks,212.0218,Supermarkt_Gr.2
3515,niedrig,0.027991093,Snacks,145.976,Supermarkt_Gr.1
393,niedrig,0.089901774,Früchte&Gemüse,197.511,Supermarkt_Gr.1
1891,niedrig,0,Getränke,189.1872,Supermarkt_Gr.1
1099,niedrig,0.038892859,Getränke,36.119,Supermarkt_Gr.1
731,niedrig,0.045270426,Milchprodukt,38.8138,Supermarkt_Gr.1
4176,normal,0.020942867,Fleisch,260.2936,Supermarkt_Gr.1
2176,normal,0.030693756,Früchte&Gemüse,114.2176,Supermarkt_Gr.2
3006,niedrig,0.015162573,Haushaltsartikel,145.147,Supermarkt_Gr.1
987,normal,0,Gefrorenes,37.0506,Supermarkt_Gr.3
503,niedrig,0.119461188,Gesundheitsartikel,126.3362,Lebensmittelladen
2852,niedrig,0.095158081,Backwaren,159.2604,Supermarkt_Gr.1
1732,niedrig,0.050545502,Haushaltsartikel,191.6162,Supermarkt_Gr.2
4392,niedrig,0.093405156,Haushaltsartikel,129.3652,Supermarkt_Gr.2
667,normal,0.179191782,Milchprodukt,224.2772,Lebensmittelladen
3060,normal,0.160951491,Dosenware,256.1014,Supermarkt_Gr.1
144,niedrig,0.102157958,Milchprodukt,145.0128,Lebensmittelladen
2117,niedrig,0.017791458,Gesundheitsartikel,211.9244,Supermarkt_Gr.2
2073,niedrig,0.036997104,Snacks,115.9834,Supermarkt_Gr.1
214,niedrig,0.116261335,Getränke,107.0938,Lebensmittelladen
5310,niedrig,0.12829573,Früchte&Gemüse,210.4902,Supermarkt_Gr.1
4137,niedrig,0.069100548,Brote,216.6166,Supermarkt_Gr.1
4172,normal,0.035257037,Früchte&Gemüse,161.2578,Supermarkt_Gr.1
2261,normal,0.065633934,Früchte&Gemüse,186.5214,Supermarkt_Gr.1
1989,niedrig,0.042743728,Gesundheitsartikel,166.2842,Supermarkt_Gr.1
3593,niedrig,0.129309277,Haushaltsartikel,188.8872,Supermarkt_Gr.1
869,normal,0,Früchte&Gemüse,98.441,Supermarkt_Gr.1
2377,niedrig,0,Getränke,114.286,Supermarkt_Gr.1
4380,normal,0.156802171,Frühstücksartikel,168.0474,Supermarkt_Gr.1
1032,niedrig,0.103634038,Dosenware,101.399,Supermarkt_Gr.1
2417,niedrig,0.045055587,Milchprodukt,242.3854,Supermarkt_Gr.1
317,niedrig,0.031199028,Fisch&Meeresfrüchte,159.4604,Supermarkt_Gr.1
1692,niedrig,0.062239081,Milchprodukt,154.2998,Supermarkt_Gr.2
1696,niedrig,0.06153089,Haushaltsartikel,132.2968,Supermarkt_Gr.1
5145,normal,0.053692878,Früchte&Gemüse,222.9088,Supermarkt_Gr.1
3618,niedrig,0.01545846,Haushaltsartikel,166.0526,Supermarkt_Gr.1
3003,normal,0.06627464,Snacks,54.1956,Supermarkt_Gr.3
1872,normal,0.030274175,Backwaren,98.5384,Supermarkt_Gr.2
613,niedrig,0.015332872,Snacks,154.034,Supermarkt_Gr.1
2920,normal,0.10589167,Snacks,172.6764,Supermarkt_Gr.1
1545,niedrig,0.016910914,Haushaltsartikel,96.641,Supermarkt_Gr.3
3529,normal,0.128621941,Gefrorenes,175.537,Supermarkt_Gr.1
3826,niedrig,0.014153743,Haushaltsartikel,145.6418,Supermarkt_Gr.3
6200,niedrig,0.013637046,Gefrorenes,258.5304,Supermarkt_Gr.1
2347,normal,0.171523928,Milchprodukt,155.863,Supermarkt_Gr.2
3308,niedrig,0.009950343,Fleisch,185.5608,Supermarkt_Gr.3
162,niedrig,0.037160705,Alkohol,54.2298,Lebensmittelladen
1172,niedrig,0.148986013,Früchte&Gemüse,106.528,Supermarkt_Gr.2
1929,niedrig,0.078103689,Dosenware,91.1804,Supermarkt_Gr.1
1359,niedrig,0.140121306,Milchprodukt,102.5306,Supermarkt_Gr.2
117,niedrig,0.040446145,Dosenware,118.115,Lebensmittelladen
2015,niedrig,0.093824276,Snacks,119.9124,Supermarkt_Gr.1
1164,normal,0.018926773,Früchte&Gemüse,60.2536,Supermarkt_Gr.1
1236,niedrig,0.021322439,Haushaltsartikel,79.1328,Supermarkt_Gr.1
6171,normal,0.05336162,Dosenware,200.1742,Supermarkt_Gr.3
5220,niedrig,0.138777108,Gefrorenes,147.5392,Supermarkt_Gr.3
3775,niedrig,0.016823566,Alkohol,178.566,Supermarkt_Gr.1
2189,niedrig,0.083799283,Fleisch,184.1292,Supermarkt_Gr.1
1790,niedrig,0.048940428,Haushaltsartikel,127.5336,Supermarkt_Gr.1
106,niedrig,0.02429329,Milchprodukt,33.4874,Supermarkt_Gr.2
1470,niedrig,0.050829881,Dosenware,122.7072,Supermarkt_Gr.1
1156,normal,0,Gefrorenes,83.2592,Supermarkt_Gr.1
550,normal,0.024994069,Getränke,37.4822,Supermarkt_Gr.1
150,niedrig,0.110152524,Gefrorenes,150.205,Lebensmittelladen
1731,niedrig,0.060603014,Backwaren,85.554,Supermarkt_Gr.1
3153,niedrig,0.033192524,Früchte&Gemüse,199.0768,Supermarkt_Gr.1
49,normal,0.121174241,Milchprodukt,47.8692,Lebensmittelladen
364,niedrig,0.046848053,Alkohol,60.6878,Supermarkt_Gr.1
1106,niedrig,0.05489331,Gesundheitsartikel,101.9358,Supermarkt_Gr.1
6579,niedrig,0.034868095,Snacks,243.7828,Supermarkt_Gr.1
224,niedrig,0.070933894,Haushaltsartikel,74.8696,Supermarkt_Gr.1
579,niedrig,0.0821398,Backwaren,37.2164,Supermarkt_Gr.1
72,niedrig,0.117580062,Alkohol,36.6532,Lebensmittelladen
1225,niedrig,0.049819857,Früchte&Gemüse,243.2144,Supermarkt_Gr.1
736,niedrig,0.030877303,Alkohol,42.177,Supermarkt_Gr.1
2372,niedrig,0.069524391,Haushaltsartikel,91.8146,Supermarkt_Gr.1
1471,niedrig,0.076860103,Gesundheitsartikel,55.993,Supermarkt_Gr.3
1072,niedrig,0.121034655,Früchte&Gemüse,47.506,Supermarkt_Gr.2
2649,niedrig,0.092865746,Gesundheitsartikel,100.6674,Supermarkt_Gr.1
3151,normal,0.075753207,Fleisch,111.1202,Supermarkt_Gr.3
246,niedrig,0.103188491,Haushaltsartikel,244.346,Lebensmittelladen
3757,normal,0.072559351,Gefrorenes,199.3426,Supermarkt_Gr.3
3520,niedrig,0.122735471,Cerealien,205.2638,Supermarkt_Gr.1
6008,normal,0.091971856,Dosenware,251.6408,Supermarkt_Gr.1
2964,niedrig,0.056434817,Backwaren,247.8118,Supermarkt_Gr.1
659,niedrig,0.035740763,Früchte&Gemüse,131.9284,Supermarkt_Gr.1
2111,normal,0.125602951,Gefrorenes,100.8358,Supermarkt_Gr.1
4730,niedrig,0.116762173,Dosenware,198.9768,Supermarkt_Gr.3
1103,normal,0.030918873,Früchte&Gemüse,123.9072,Supermarkt_Gr.1
431,niedrig,0.119848041,Backwaren,109.4596,Supermarkt_Gr.2
1240,normal,0.139464425,Milchprodukt,53.2298,Supermarkt_Gr.1
1235,niedrig,0.021666335,Haushaltsartikel,33.3874,Supermarkt_Gr.1
2007,normal,0.066249551,Frühstücksartikel,183.3292,Supermarkt_Gr.1
1182,niedrig,0.107564024,Snacks,149.0076,Supermarkt_Gr.1
3568,normal,0.085122855,Dosenware,155.4314,Supermarkt_Gr.1
788,normal,0.115031783,Dosenware,114.1202,Supermarkt_Gr.2
623,niedrig,0.014580886,Getränke,50.2324,Supermarkt_Gr.1
453,niedrig,0.077548732,Gesundheitsartikel,55.093,Supermarkt_Gr.2
2430,niedrig,0.022457694,Gefrorenes,98.6068,Supermarkt_Gr.3
2349,normal,0.103129612,Früchte&Gemüse,129.5968,Supermarkt_Gr.1
1570,niedrig,0.023012718,Gefrorenes,262.0594,Supermarkt_Gr.1
3292,niedrig,0.026933321,Fleisch,78.467,Supermarkt_Gr.3
1692,niedrig,0.149360698,Früchte&Gemüse,243.4854,Supermarkt_Gr.1
4211,niedrig,0.019586115,Haushaltsartikel,170.2474,Supermarkt_Gr.2
3143,niedrig,0,Snacks,195.211,Supermarkt_Gr.1
202,normal,0,Snacks,101.5016,Supermarkt_Gr.1
959,niedrig,0.049155769,Getränke,65.2168,Supermarkt_Gr.1
2397,niedrig,0,Brote,98.27,Supermarkt_Gr.1
95,niedrig,0.049697923,Backwaren,95.0436,Lebensmittelladen
1720,niedrig,0.081206491,Fleisch,189.2846,Supermarkt_Gr.1
3208,normal,0.048924811,Früchte&Gemüse,147.4102,Supermarkt_Gr.3
687,normal,0.082386011,Gefrorenes,56.6588,Supermarkt_Gr.1
2109,niedrig,0.050279604,Getränke,94.1752,Supermarkt_Gr.1
2716,niedrig,0.080203852,Backwaren,77.996,Supermarkt_Gr.3
1406,niedrig,0.050335829,Gesundheitsartikel,126.2336,Supermarkt_Gr.1
1571,niedrig,0.178694026,Milchprodukt,158.9288,Supermarkt_Gr.2
1662,niedrig,0.027580163,Gesundheitsartikel,62.2168,Supermarkt_Gr.3
4594,normal,0.04710181,Fleisch,181.8608,Supermarkt_Gr.1
615,niedrig,0.121914662,Snacks,43.5428,Supermarkt_Gr.1
4506,normal,0.047704151,Früchte&Gemüse,187.2556,Supermarkt_Gr.3
973,normal,0.01268995,Snacks,56.4588,Supermarkt_Gr.3
4328,niedrig,0.06981517,Milchprodukt,214.385,Supermarkt_Gr.3
679,niedrig,0.058513255,Snacks,46.9744,Supermarkt_Gr.1
1858,niedrig,0.042357203,Alkohol,123.2388,Supermarkt_Gr.1
764,niedrig,0.101932076,Milchprodukt,54.5956,Supermarkt_Gr.1
1651,normal,0.062476391,Backwaren,164.5184,Supermarkt_Gr.1
1654,normal,0.023454399,Milchprodukt,181.9608,Supermarkt_Gr.1
222,niedrig,0.037681448,Früchte&Gemüse,111.0886,Supermarkt_Gr.1
2397,niedrig,0.025408702,Früchte&Gemüse,160.892,Supermarkt_Gr.1
1686,niedrig,0.039572298,Snacks,100.9042,Supermarkt_Gr.1
1001,normal,0.093202196,Snacks,125.5704,Supermarkt_Gr.3
3352,normal,0.016979326,Backwaren,177.037,Supermarkt_Gr.3
810,normal,0.122304725,Früchte&Gemüse,99.2016,Supermarkt_Gr.1
1870,niedrig,0.010600287,Haushaltsartikel,233.9958,Supermarkt_Gr.1
4013,niedrig,0.084273286,Fleisch,181.7292,Supermarkt_Gr.1
905,niedrig,0.055162827,Gesundheitsartikel,100.3358,Supermarkt_Gr.2
3175,niedrig,0.054741627,Gesundheitsartikel,200.2084,Supermarkt_Gr.1
3221,normal,0.051366901,Backwaren,77.0644,Supermarkt_Gr.3
1225,niedrig,0.028533032,Milchprodukt,151.434,Supermarkt_Gr.2
1417,niedrig,0.032072321,Haushaltsartikel,102.2016,Supermarkt_Gr.1
4731,normal,0.022507877,Milchprodukt,248.1092,Supermarkt_Gr.1
1085,niedrig,0.072410764,Gefrorenes,122.5098,Supermarkt_Gr.1
1580,normal,0.005611367,Cerealien,226.2062,Supermarkt_Gr.2
864,normal,0.051697108,Backwaren,79.2644,Supermarkt_Gr.1
2424,normal,0.08819473,Snacks,119.6756,Supermarkt_Gr.1
866,normal,0.020611526,Milchprodukt,84.954,Supermarkt_Gr.1
1305,niedrig,0.072928316000000007,Getränke,94.412,Supermarkt_Gr.3
1286,normal,0.0160526,Brote,43.9402,Supermarkt_Gr.1
2908,normal,0.018600249,Snacks,110.2544,Supermarkt_Gr.1
2657,niedrig,0.04453262,Snacks,127.202,Supermarkt_Gr.1
469,normal,0.299097859,Milchprodukt,157.863,Lebensmittelladen
4422,normal,0.039895009,Getränke,162.4868,Supermarkt_Gr.1
1186,normal,0.083683243,Dosenware,198.5426,Supermarkt_Gr.1
973,normal,0.012749289,Snacks,58.8588,Supermarkt_Gr.1
3402,normal,0.063554289,Brote,263.6594,Supermarkt_Gr.3
2748,normal,0.016030344,Snacks,228.0352,Supermarkt_Gr.2
4962,niedrig,0.090324849,Gefrorenes,214.4192,Supermarkt_Gr.1
9390,normal,0.03670437,Fleisch,228.1352,Supermarkt_Gr.3
1230,normal,0.026342897,Früchte&Gemüse,104.1332,Supermarkt_Gr.1
3209,niedrig,0.017783501,Gefrorenes,159.4578,Supermarkt_Gr.1
196,niedrig,0.167316771,Snacks,197.5452,Lebensmittelladen
2410,niedrig,0.071660976,Gefrorenes,119.7098,Supermarkt_Gr.1
361,niedrig,0.039576776,Früchte&Gemüse,179.9318,Lebensmittelladen
3354,normal,0.049074897,Früchte&Gemüse,154.2682,Supermarkt_Gr.1
6615,niedrig,0.038904624,Früchte&Gemüse,245.4144,Supermarkt_Gr.1
3076,niedrig,0.01438222,Haushaltsartikel,102.2332,Supermarkt_Gr.1
3436,normal,0.030968306,Dosenware,227.8352,Supermarkt_Gr.2
2741,niedrig,0,Milchprodukt,117.8782,Supermarkt_Gr.1
1981,niedrig,0,Haushaltsartikel,164.2184,Supermarkt_Gr.1
1918,niedrig,0.099681254,Snacks,106.428,Supermarkt_Gr.1
4858,niedrig,0.021037197,Gesundheitsartikel,255.9672,Supermarkt_Gr.2
387,normal,0.279886948,Gefrorenes,193.1478,Lebensmittelladen
3017,niedrig,0.016107549,Gesundheitsartikel,129.7626,Supermarkt_Gr.1
2726,niedrig,0.108330902,Snacks,183.6634,Supermarkt_Gr.2
3826,normal,0.025924623,Früchte&Gemüse,148.0418,Supermarkt_Gr.1
606,niedrig,0.008664064,Haushaltsartikel,119.3756,Supermarkt_Gr.1
2622,normal,0.047330801,Snacks,120.8782,Supermarkt_Gr.1
1604,niedrig,0.024756031,Haushaltsartikel,146.7102,Supermarkt_Gr.2
3029,normal,0.056406129,Frühstücksartikel,231.43,Supermarkt_Gr.1
491,niedrig,0.0413383,Dosenware,83.3934,Supermarkt_Gr.1
3984,niedrig,0.047879864,Dosenware,250.2092,Supermarkt_Gr.1
2589,niedrig,0.021005399,Alkohol,144.5128,Supermarkt_Gr.2
366,normal,0.041615224,Snacks,37.219,Supermarkt_Gr.1
342,niedrig,0.07867708,Dosenware,37.8506,Supermarkt_Gr.1
1814,niedrig,0.015769693,Snacks,152.1366,Supermarkt_Gr.1
3466,niedrig,0.102633047,Dosenware,180.8292,Supermarkt_Gr.1
703,niedrig,0.04217956,Snacks,44.2428,Supermarkt_Gr.1
2694,niedrig,0.028710065,Haushaltsartikel,158.1604,Supermarkt_Gr.1
2172,normal,0.085082648,Dosenware,153.5314,Supermarkt_Gr.1
1025,normal,0.140163038,Backwaren,94.212,Supermarkt_Gr.1
341,normal,0.042153502,Fleisch,44.0112,Supermarkt_Gr.2
551,niedrig,0.15385153,Andere,185.1608,Lebensmittelladen
510,niedrig,0.061753511,Dosenware,253.3014,Lebensmittelladen
175,niedrig,0.042179884,Snacks,174.7054,Lebensmittelladen
4638,niedrig,0.029420857,Haushaltsartikel,256.9646,Supermarkt_Gr.1
68,niedrig,0.066657791,Gefrorenes,32.6558,Lebensmittelladen
882,normal,0.168154574,Brote,33.7874,Supermarkt_Gr.1
73,niedrig,0.097805615,Alkohol,73.938,Lebensmittelladen
606,niedrig,0.06082246,Backwaren,85.154,Supermarkt_Gr.1
2363,niedrig,0.107870997,Snacks,181.2634,Supermarkt_Gr.1
3965,niedrig,0.059940022,Gesundheitsartikel,262.4226,Supermarkt_Gr.1
7550,niedrig,0.035967107,Früchte&Gemüse,260.3278,Supermarkt_Gr.1
4674,niedrig,0.032442388,Backwaren,178.366,Supermarkt_Gr.1
1578,normal,0,Früchte&Gemüse,106.4964,Supermarkt_Gr.1
423,normal,0.045358609,Backwaren,36.1874,Supermarkt_Gr.1
3579,niedrig,0.119698523,Andere,143.047,Supermarkt_Gr.3
228,normal,0.150238656,Früchte&Gemüse,229.3694,Lebensmittelladen
3675,niedrig,0.049478259,Früchte&Gemüse,245.4144,Supermarkt_Gr.3
1824,normal,0.010998932,Snacks,164.3842,Supermarkt_Gr.1
2897,niedrig,0,Alkohol,154.0682,Supermarkt_Gr.2
1985,niedrig,0.08989642,Milchprodukt,143.4154,Supermarkt_Gr.1
2696,niedrig,0.063385859,Dosenware,98.17,Supermarkt_Gr.1
1358,normal,0.086281593,Snacks,170.579,Supermarkt_Gr.2
3882,normal,0.128315409,Gefrorenes,178.137,Supermarkt_Gr.1
553,niedrig,0.017108186,Gesundheitsartikel,110.3228,Supermarkt_Gr.2
2337,niedrig,0.051970838,Früchte&Gemüse,79.7986,Supermarkt_Gr.1
410,niedrig,0,Gefrorenes,60.5904,Supermarkt_Gr.1
621,normal,0.024482433,Dosenware,205.7638,Lebensmittelladen
3272,normal,0.047792845,Gefrorenes,126.1362,Supermarkt_Gr.1
4037,niedrig,0.023339367,Früchte&Gemüse,94.8778,Supermarkt_Gr.3
3705,niedrig,0.009991273,Haushaltsartikel,175.537,Supermarkt_Gr.1
4027,niedrig,0.045675104,Gesundheitsartikel,150.9392,Supermarkt_Gr.1
270,niedrig,0.173904193,Milchprodukt,52.3298,Supermarkt_Gr.1
2567,normal,0.021039273,Snacks,160.0578,Supermarkt_Gr.1
694,niedrig,0.027426689,Früchte&Gemüse,97.3042,Supermarkt_Gr.2
127,normal,0.064141866,Backwaren,61.251,Lebensmittelladen
